Thorlabs Beam
Version: 9.1.5787.560
Date: 10/21/2024
Time: 4:30:14 PM

Device: BC106N-VIS
S/N: M00456188

Resolution: Fast ( 8 bit)
Sensor Resolution [pix]: Width: 1360, Height: 1024
Pixel Size [µm]: Horizontal: 6.45, Vertical: 6.45
Region of Interest [pix]: Horizontal: 536, Vertical: 400, Width 288, Height 218
Wavelength [nm]: 520
Attenuation [dB]: 20
Exposure Time [ms]: 238.339
Gain: 1
Base Level [digits]: 45.7103

3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;3;3;4;3;3;3;3;4;3;3;4;4;4;3;4;4;4;4;4;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;5;3;4;3;4;3;3;4;3;4;4;4;5;5;6;5;6;6;5;7;6;5;4;4;4;3;3;3;3;4;4;5;5;5;6;8;10;9;8;11;11;9;9;8;7;5;5;4;5;7;9;13;21;28;34;43;56;70;81;98;117;129;143;153;158;166;172;171;170;161;149;142;137;131;124;112;98;85;72;59;44;30;22;15;12;10;9;6;5;5;6;7;8;10;10;11;13;11;10;10;9;6;6;6;4;4;4;3;3;3;4;4;4;5;5;5;6;6;6;6;6;6;5;4;4;4;4;4;3;3;3;4;3;4;4;4;5;5;5;5;4;4;3;4;3;4;3;3;3;4;4;3;3;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;4;4;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3
4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;4;4;4;4;4;4;4;4;4;5;5;5;4;4;4;4;3;3;3;3;4;4;4;5;5;6;5;6;6;5;5;6;5;5;5;4;4;3;3;4;4;5;5;6;5;6;8;9;9;8;9;11;10;9;8;7;5;5;5;6;7;8;12;19;27;34;42;55;67;78;94;110;125;137;143;151;162;163;161;166;159;149;142;134;123;115;109;98;84;73;64;46;36;28;21;13;10;8;6;5;5;5;7;8;10;11;10;12;11;11;10;9;7;7;7;5;4;4;4;3;4;4;4;5;5;5;6;6;6;5;5;5;5;5;4;4;3;3;3;3;3;3;4;4;4;4;4;5;5;4;4;4;5;4;4;4;4;3;3;4;3;4;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;3;3;4;4;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;4;3;4;4;4;3;4;3;4;3;3;3;3;3;3;3;3;4;4;3;3;3;3
3;3;4;4;4;4;4;4;4;4;4;4;3;3;4;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;4;4;5;5;5;5;4;5;4;4;4;4;3;3;3;3;3;4;4;4;4;6;5;6;6;5;5;5;5;4;4;4;4;3;3;3;4;4;5;6;7;8;8;8;9;10;10;11;10;9;9;6;5;5;5;5;6;9;13;21;29;37;44;56;69;82;95;112;122;138;147;152;160;164;159;155;158;153;145;135;130;113;98;92;84;71;55;44;31;25;23;14;10;6;5;5;5;6;8;10;11;12;11;12;11;11;9;8;7;6;6;4;4;4;4;3;4;3;4;5;5;5;6;7;7;6;6;5;5;5;4;4;3;3;3;4;3;4;4;4;4;5;4;5;4;5;4;4;4;4;4;4;3;3;3;4;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;3;3;3;3;4;3;3;4;3;3;3;4;3;3;4;3;3;3;3;3;3;3;3;3;3;3
4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;4;4;4;4;5;5;4;4;4;4;4;4;4;3;4;4;4;3;3;4;4;4;4;4;5;5;5;5;6;5;4;4;4;4;3;3;3;3;4;4;5;5;5;6;5;6;6;5;6;6;5;5;4;4;4;3;3;4;4;4;5;6;7;8;9;10;9;11;12;11;10;10;8;6;6;5;5;5;6;8;12;19;25;36;44;57;69;85;98;115;126;138;153;163;165;169;168;168;165;167;153;143;126;116;103;93;81;68;54;43;30;23;18;13;8;6;5;5;5;6;9;12;11;11;11;11;11;11;10;9;7;7;6;4;4;4;4;3;4;3;4;5;5;5;6;6;7;6;6;6;5;5;5;4;4;3;4;4;3;4;4;4;4;4;4;5;5;4;5;4;4;4;4;4;3;3;3;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;4;4;4;3;4;3;4;3;4;3;3;3;3;3;3;3;3;3;3;4;3;4;4;4;3;4;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3
3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;4;4;4;4;4;4;4;4;5;5;5;6;4;4;4;4;3;3;3;3;4;4;5;5;6;6;6;6;6;6;6;6;6;5;4;5;4;3;4;4;4;4;5;5;7;9;11;12;11;12;15;14;12;10;9;7;6;5;4;5;7;9;13;19;26;37;47;56;70;86;102;114;138;152;162;164;175;183;180;179;174;169;164;149;136;119;105;99;88;72;52;41;34;27;16;13;7;5;4;4;5;6;9;11;11;10;12;12;12;11;11;9;8;7;6;5;4;4;3;3;3;3;4;5;5;7;6;7;7;7;7;6;6;5;4;4;4;3;3;3;3;4;4;4;4;4;4;4;5;4;5;5;4;4;4;4;4;4;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;3;4;4;4;4;4;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;3;4;3;4;4;4;3;3;3;3;3;3;3;3;4;4;4;4;4;3;4;3;4;3;3;3;3;4;3;3;3;3;3;3;3;4;3
3;3;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;5;4;5;5;5;5;5;5;4;4;4;3;4;4;3;3;3;4;5;6;6;6;7;6;6;6;6;6;6;5;4;4;4;3;3;4;4;4;5;6;7;8;10;10;10;12;13;13;12;10;8;6;5;4;4;5;7;10;14;20;26;35;45;57;68;83;101;114;129;150;157;163;174;181;181;185;181;177;166;153;136;123;110;99;85;67;50;35;29;21;14;11;6;5;4;5;6;6;8;11;11;9;13;14;12;10;12;10;9;8;6;5;5;4;4;3;3;4;4;5;5;6;6;6;6;6;6;5;6;5;4;4;4;3;3;3;3;3;4;4;4;5;5;5;5;5;5;4;4;4;4;4;3;3;3;3;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;4;4;3;4;4;3;3;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;4;3;3;4;4;4;4;4;3;4;3;3;4;3;3;3;3;3;3;3;4;4;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4
3;3;4;4;4;3;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;3;4;4;4;4;4;4;4;5;4;5;4;5;4;4;4;4;3;3;3;3;4;4;4;4;5;5;5;6;6;6;6;5;5;5;5;4;4;3;3;4;4;5;6;7;8;9;11;12;11;11;13;12;13;11;9;6;5;5;4;5;6;11;16;23;29;37;49;61;75;89;105;121;137;155;157;173;171;177;186;179;178;178;164;157;145;126;105;92;80;69;51;38;27;18;13;9;7;5;5;5;6;8;9;9;11;12;13;16;12;10;12;11;8;8;6;4;4;3;3;4;4;4;4;5;4;5;6;5;5;6;5;4;5;5;4;4;4;3;3;3;3;3;4;4;4;5;5;5;5;4;4;5;5;4;4;4;3;3;3;3;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;4;4;3;4;4;4;4;4;3;4;3;3;3;3;3;3;3;4;3;3;4;3
3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;3;3;4;4;4;4;4;4;4;4;5;5;5;5;5;5;4;4;4;4;3;3;3;3;3;3;4;4;4;5;5;6;6;6;6;6;6;5;5;4;3;4;3;3;5;5;5;6;7;9;12;12;10;11;11;13;14;11;8;6;5;5;5;5;6;9;14;22;30;36;45;55;69;83;99;117;138;151;167;174;186;186;184;185;185;179;167;160;152;133;118;90;75;61;49;38;28;20;13;9;6;6;5;5;5;8;9;9;11;12;13;15;12;10;11;10;7;7;6;4;4;3;3;3;4;4;4;5;4;6;6;5;6;6;5;5;5;4;4;4;4;4;3;4;3;4;4;4;4;4;5;5;5;5;5;4;4;4;4;4;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;3;4;3;3;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;3;4;4;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3
3;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;4;3;4;4;4;4;5;4;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;5;5;5;5;5;5;5;5;4;4;4;4;3;3;3;4;4;4;5;5;5;5;6;7;6;6;6;5;5;5;4;4;4;3;4;4;5;5;6;7;10;11;12;11;12;15;14;13;12;10;8;6;5;5;5;6;9;15;24;34;42;51;61;74;86;101;121;135;151;170;179;187;191;198;198;193;189;174;165;153;143;120;98;73;59;50;37;30;22;14;10;8;6;5;4;5;6;8;9;11;12;14;14;12;11;12;10;8;7;6;4;4;4;3;4;4;4;4;4;5;6;6;6;6;6;6;5;6;5;4;4;4;4;3;3;3;3;4;4;4;5;4;5;5;5;5;5;5;4;4;4;4;3;4;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;4;3;4;4;3;4;4;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3
3;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;5;4;4;4;5;4;4;5;5;4;4;3;4;4;3;4;4;4;5;4;5;6;5;6;6;6;6;6;5;5;5;5;4;3;3;4;5;5;5;7;8;8;12;12;12;13;16;16;14;13;11;9;8;5;4;5;6;8;13;22;34;46;57;64;79;96;111;128;144;154;168;180;180;185;188;192;189;186;179;165;154;134;118;100;77;60;48;37;30;20;15;11;9;5;4;4;5;6;8;11;11;13;14;14;13;12;11;10;8;8;7;5;4;4;3;4;3;4;5;5;5;6;6;6;7;6;5;5;5;4;4;4;4;3;3;3;3;4;4;4;4;5;4;4;4;5;5;5;5;5;4;4;4;3;3;3;3;3;4;3;3;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;4;4;4;3;4;4;3;4;4;3;4;3;3;3;3;3;3;3;3;3;4;3;3;4;4;4;4;3;3;3;3;3;3;3;3;3;4;4;3;3;3;3;3;3
3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;5;4;4;5;5;5;5;4;4;4;4;4;4;3;3;3;4;5;4;6;6;5;7;6;7;6;6;6;5;5;5;4;4;3;4;4;5;6;7;8;10;13;14;13;13;14;14;12;10;9;8;6;5;5;6;7;10;13;19;29;44;59;72;85;98;110;126;142;160;170;175;177;177;174;181;185;180;174;168;145;131;111;95;76;59;48;39;29;21;16;13;9;7;5;4;5;6;8;11;12;12;14;13;12;12;9;9;8;7;6;5;4;4;4;3;4;4;4;4;5;6;7;6;6;6;7;5;5;4;4;4;4;3;3;3;3;4;4;4;5;5;5;5;5;5;5;5;5;5;4;4;4;4;3;3;3;3;4;4;3;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;3;3;3;4;3;3;4;3;4;3;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;4;4;4;3;4;4;3;3;4;3;3;3;3;3;3;3;3;3;4;4;3
3;3;4;3;4;4;4;4;4;4;4;4;4;3;4;3;3;4;3;3;4;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;4;4;4;4;4;3;3;3;4;4;5;4;5;6;6;7;6;7;6;7;7;6;6;5;4;4;3;3;4;5;6;6;8;10;12;13;12;13;13;14;14;12;10;7;6;4;5;5;7;11;13;19;29;43;64;76;86;102;117;128;142;156;166;175;177;178;184;180;181;180;175;167;155;134;114;96;79;64;56;43;32;23;16;10;8;6;5;4;5;6;9;11;13;12;13;12;11;12;10;8;7;7;5;4;4;4;3;3;4;4;5;5;6;6;6;6;6;5;5;4;5;4;4;4;4;3;3;3;3;4;3;5;4;5;5;5;5;5;5;5;4;4;3;4;4;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;4;4;3;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3
3;4;4;4;4;4;4;4;4;4;3;4;4;3;3;3;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;4;4;5;5;5;5;5;4;4;4;4;3;4;3;3;4;4;5;4;5;5;5;6;6;7;6;6;6;5;5;5;4;4;3;3;4;5;6;7;7;10;12;13;13;13;14;13;13;10;9;8;6;4;4;5;7;11;16;19;27;37;56;73;91;104;119;127;139;155;165;173;177;183;186;183;181;178;178;178;161;142;114;91;79;68;58;45;35;22;17;11;8;6;5;4;4;6;9;10;13;13;12;13;13;11;10;8;8;7;5;4;4;4;3;3;4;4;4;4;5;6;6;5;6;6;6;5;4;5;4;4;4;4;4;3;3;4;4;4;4;5;5;5;5;5;5;5;5;4;4;4;4;4;3;3;3;4;4;4;4;5;4;4;4;4;5;4;4;4;4;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3
3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;4;4;4;4;5;5;4;5;5;5;5;5;4;4;4;4;4;4;3;4;4;4;4;4;5;5;5;6;6;7;6;6;6;5;4;4;4;4;4;4;4;6;5;7;8;9;12;13;13;13;12;13;10;8;8;6;5;4;4;5;7;10;15;19;26;38;52;69;92;111;122;139;148;150;164;172;184;187;188;191;192;192;182;180;166;144;111;97;80;67;58;47;32;22;15;10;7;5;5;5;6;6;9;11;12;14;12;12;13;11;8;8;7;6;6;5;4;4;3;3;4;4;4;5;5;6;5;6;6;5;5;5;5;5;5;4;4;4;3;3;3;3;3;4;4;4;5;5;5;5;4;4;4;4;4;4;3;4;4;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;3;4;4;3;3;4;3;3;3;3;3;4;3;3;3;3;4;3;4;3;4;4;4;4;4;3;3;3;4;3;3;3;3;3;3;4;3;4;3;3;3
3;3;4;4;3;4;4;4;4;4;4;4;4;4;4;3;3;4;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;5;5;5;5;5;4;4;4;3;3;3;4;4;4;4;5;5;5;6;6;5;5;6;5;5;4;4;4;4;3;3;5;5;6;6;8;9;10;11;11;11;10;12;10;9;7;6;5;4;4;6;9;12;18;25;34;42;54;72;95;108;122;140;149;160;167;181;192;190;195;201;189;184;176;165;150;139;116;96;80;69;57;43;34;22;14;9;6;5;6;5;6;6;8;12;13;12;12;12;12;11;10;9;7;6;5;5;4;4;3;3;4;4;4;5;5;6;6;6;7;6;6;6;5;5;5;4;4;3;3;3;3;4;4;4;5;5;5;5;5;4;4;4;4;4;4;4;3;3;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;3;4;4;3;3;3;3;3;3;4;4;4;3;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;4;3;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;3;3;4;3;3
4;3;4;3;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;4;4;4;4;4;3;4;4;3;4;4;5;5;6;6;6;6;6;5;6;5;5;4;4;4;3;3;3;4;6;6;7;9;9;10;11;12;12;10;10;12;9;7;6;6;5;4;6;10;13;18;25;33;43;53;71;92;109;123;136;153;163;177;190;199;204;208;201;203;194;175;171;150;132;113;99;84;71;57;46;33;22;14;10;7;5;5;4;5;7;9;12;13;11;11;12;13;11;10;8;7;6;5;4;5;4;3;4;3;4;5;5;5;6;6;6;7;6;6;6;5;5;5;4;4;3;3;3;4;4;4;5;5;5;5;4;5;5;5;5;4;5;4;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;3;4;4;4;3;3;4;4;4;4;4;3;4;3;3;3;3;3;3;3;3;4;4;4;3;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;4;3;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;5;4;5;5;5;5;5;5;4;4;4;4;3;3;3;3;4;5;5;5;6;5;6;7;6;6;6;6;5;5;4;4;4;4;4;4;5;6;7;8;9;11;13;12;14;13;12;11;11;10;9;7;6;5;6;9;13;17;25;32;43;61;70;86;100;116;140;149;163;177;187;196;201;207;199;201;188;177;162;146;129;113;99;80;68;56;46;32;23;14;11;7;5;4;5;5;6;9;11;10;9;10;12;12;11;9;8;7;7;5;5;5;4;3;3;4;4;5;5;5;6;6;8;7;7;7;6;6;5;4;4;4;3;3;3;3;4;4;5;4;5;5;5;5;5;5;5;5;5;4;4;3;3;3;4;3;4;4;4;5;4;4;4;4;4;5;4;4;4;3;3;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;3;3;4;4;3;3;3;3;3;3;3;4;4;3;3;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;4;4;3;3;4;4;4;4;3;3;3;4;4;3;3;3;3;3;3;3;3;3;4;3;3
3;3;3;4;4;4;4;4;4;4;4;4;3;4;3;3;4;3;3;4;3;3;4;4;4;4;4;4;4;4;4;3;4;4;4;4;3;3;4;4;4;4;4;4;5;4;4;4;4;4;5;4;4;4;4;4;4;3;4;3;4;4;5;5;6;6;7;6;7;6;6;6;4;4;4;3;3;3;4;4;5;6;7;6;9;10;12;11;12;13;13;12;12;10;10;8;6;5;6;8;10;16;23;34;45;55;75;86;104;125;141;151;166;174;189;201;204;206;203;193;179;168;154;144;124;113;97;83;69;54;43;32;22;13;9;6;5;4;5;6;8;11;12;10;10;11;13;12;13;10;9;9;8;5;5;5;4;3;3;4;4;5;6;6;7;7;8;7;7;7;6;5;5;4;4;4;3;3;3;3;4;4;4;4;5;5;5;5;5;4;5;4;4;4;5;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;3;3;3;3;3;4;3;4;4;4;4;4;4;3;4;4;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;4;3;4;4;4;3;3;3;3;3;3;3;4;3;3;3;3;3;4;4;3;4;3
3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;3;4;4;4;4;5;5;4;5;5;5;5;5;4;4;3;4;3;3;4;4;4;5;5;5;6;6;6;6;8;6;6;6;4;4;4;3;3;3;4;4;5;6;8;8;10;15;13;12;14;13;14;11;9;9;9;8;6;6;6;9;13;17;23;33;45;55;69;85;100;122;138;157;166;175;187;196;201;199;192;186;181;172;156;140;130;111;94;87;69;56;43;35;23;16;11;9;7;5;5;6;7;11;13;11;11;13;14;13;15;13;10;9;8;5;5;5;4;3;3;4;4;5;5;6;7;7;8;7;6;6;6;5;4;4;4;3;3;4;3;4;4;4;4;4;5;5;5;4;5;5;6;4;5;4;4;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;3;3;3;4;4;3;3;4;4;4;4;3;4;3;3;3;4;3;3;3;3;3;3;3;4;3;4;3
3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;3;3;4;3;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;3;4;4;4;3;4;4;5;5;5;5;5;5;5;5;4;4;4;4;3;3;4;4;4;5;5;6;6;6;7;6;7;6;7;6;5;4;4;4;3;4;4;5;5;8;10;8;11;14;15;13;13;16;14;12;10;10;9;8;5;5;7;9;13;17;24;36;47;60;71;85;105;125;143;156;167;168;178;189;197;196;189;182;174;166;150;134;125;108;96;83;74;59;44;34;23;17;11;10;7;6;5;6;8;9;10;8;10;11;13;12;13;11;9;9;8;6;5;5;4;4;4;3;4;5;6;6;7;6;8;7;6;5;6;5;5;4;3;4;3;4;4;4;4;4;4;4;5;5;5;5;5;5;4;4;4;4;4;3;4;3;4;4;4;4;4;5;4;5;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;3;4;4;3;3;3;3;3;3;3;3;4;3;3;3;3;4;3;4;3;3;3;4;3;4;3;3;3;3;3;3;3;4;3;4;4;3
3;4;4;3;4;4;4;4;4;4;4;4;4;4;3;3;3;3;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;5;4;5;5;4;4;4;4;4;4;4;4;4;3;4;4;4;5;5;6;7;7;7;6;7;6;6;5;5;4;4;4;3;3;4;4;5;7;8;9;9;13;15;13;13;14;13;11;10;9;8;7;5;4;5;8;13;20;26;38;52;64;79;94;110;130;145;157;172;184;183;196;201;203;195;179;171;159;150;124;118;103;86;79;72;58;44;32;24;18;13;9;6;5;5;6;8;8;9;10;12;13;12;13;13;10;9;9;7;5;5;4;4;4;4;4;4;6;6;6;8;8;8;7;6;5;5;4;4;4;4;4;3;4;3;4;4;4;5;5;5;5;5;5;4;5;5;5;4;4;4;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;3;3;4;4;4;4;4;4;4;4;4;4;3;4;4;3;3;3;3;3;3;3;3;3;4;3;3;4;4;4;4;4;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;4;4
3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;3;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;4;5;4;5;4;5;4;5;4;4;4;3;3;3;4;4;5;6;6;6;6;6;6;8;7;6;6;5;5;4;4;3;4;4;4;5;7;7;9;9;11;15;15;13;14;15;12;9;9;8;6;6;5;5;7;13;20;26;35;46;55;70;85;101;120;134;142;158;168;180;186;195;201;206;193;174;160;139;132;111;105;91;78;68;56;44;33;25;19;14;10;6;5;5;5;7;8;10;11;13;10;9;14;13;10;8;8;7;6;5;4;3;4;4;4;5;6;6;7;8;6;7;7;6;6;5;5;4;4;4;3;3;3;4;3;4;4;4;5;4;5;5;6;4;5;5;5;5;4;3;4;4;3;3;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;4;3;3;4;5;4;4;4;4;4;4;3;3;4;3;3;3;3;3;3;3;4;4;4;4;4;3;4;4;4;4;4;4;3;4;3;3;4;3;3;4;4;4;4;3;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;3;3;4;3;4;4;3
3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;3;4;3;4;4;5;4;5;5;5;5;6;5;5;4;4;4;3;3;3;3;4;4;4;5;6;6;6;7;7;6;7;6;6;5;4;4;4;3;3;4;5;7;8;9;11;14;14;16;14;15;18;16;11;10;8;7;5;4;4;6;10;15;21;29;44;57;69;87;103;115;130;146;158;175;180;195;198;201;206;201;187;164;148;130;115;106;96;79;69;56;45;32;25;20;16;10;6;5;5;6;7;9;10;12;12;11;11;15;14;10;8;9;7;5;4;4;4;3;4;4;4;5;6;7;7;7;8;6;6;6;5;4;5;4;4;3;3;3;3;3;4;4;5;5;4;4;4;5;5;5;5;4;5;4;4;3;4;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;3;3;4;4;3;3;3;3;3;4;3;4;3;3;4;4;4;4;4;4;4;3;3;3;3;3;4;3;4;3;4;3;4;4;4;4;3;3;4;3;3;4;3;3;3;3;4;3;4;4;4;4;4;3
